FID,Departamento,Provincia,Municipio,Asiento_Electoral,Id_Localidad,Tipo_Circunscripcion,Latitud,Longitud,Tipo_Urbano_Rural,Estado,Geometry_X,Geometry_Y
2920,Santa Cruz,Andrés Ibáñez,El Torno,El Torno,2257.0,Uninominal,-17.991606,-63.382775,Urbano,Habilitado TSE,-63.382775,-17.991606
2921,Santa Cruz,Andrés Ibáñez,El Torno,La Forestal,2258.0,Uninominal,-17.981,-63.45194,Rural,Habilitado TSE,-63.45194,-17.981
2922,Santa Cruz,Andrés Ibáñez,El Torno,Puerto Rico (Ibañez),2259.0,Uninominal,-18.00683,-63.39142,Urbano,Habilitado TSE,-63.39142,-18.00683
2923,Santa Cruz,Andrés Ibáñez,El Torno,Santa Rita,2260.0,Uninominal,-17.97818,-63.37109,Urbano,Habilitado TSE,-63.37109,-17.97818
2924,Santa Cruz,Andrés Ibáñez,El Torno,El Cafetal,3193.0,Uninominal,-17.92225,-63.50122,Rural,Habilitado TSE,-63.50122,-17.92225
2925,Santa Cruz,Andrés Ibáñez,El Torno,Santa Martha,3278.0,Uninominal,-17.964854,-63.362847,Urbano,Habilitado TSE,-63.362847,-17.964854
2926,Santa Cruz,Andrés Ibáñez,El Torno,Limoncito,2261.0,Uninominal,-18.02817,-63.40279,Urbano,Habilitado TSE,-63.40279,-18.02817
2927,Santa Cruz,Andrés Ibáñez,El Torno,Villa Tumavi,3060.0,Uninominal,-18.09747,-63.34325,Rural,Habilitado TSE,-63.34325,-18.09747
2928,Santa Cruz,Andrés Ibáñez,El Torno,Jorochito,2262.0,Uninominal,-18.05655,-63.42663,Urbano,Habilitado TSE,-63.42663,-18.05655
2929,Santa Cruz,Andrés Ibáñez,El Torno,Tarumá   San Luís,2263.0,Uninominal,-18.11805,-63.46047,Urbano,Habilitado TSE,-63.46047,-18.11805
2930,Santa Cruz,Andrés Ibáñez,El Torno,Tiquipaya,3061.0,Uninominal,-18.08387,-63.45114,Urbano,Habilitado TSE,-63.45114,-18.08387
2931,Santa Cruz,Andrés Ibáñez,El Torno,Parabanocito,3062.0,Uninominal,-18.22056,-63.46001,Rural,Habilitado TSE,-63.46001,-18.22056
2932,Santa Cruz,Andrés Ibáñez,El Torno,La Angostura,2264.0,Uninominal,-18.15956,-63.50418,Urbano,Habilitado TSE,-63.50418,-18.15956
2933,Santa Cruz,Andrés Ibáñez,El Torno,Villa Barrientos,3534.0,Uninominal,-18.030869,-63.344456,Rural,Habilitado TSE,-63.344456,-18.030869
2934,Santa Cruz,Andrés Ibáñez,El Torno,Quebrada León,3535.0,Uninominal,-17.96212,-63.47776,Rural,Habilitado TSE,-63.47776,-17.96212
2935,Santa Cruz,Andrés Ibáñez,El Torno,La Elvira,3536.0,Uninominal,-18.05682,-63.44523,Rural,Habilitado TSE,-63.44523,-18.05682
2936,Santa Cruz,Andrés Ibáñez,El Torno,Cañada Dos,3537.0,Uninominal,-18.20385,-63.294603,Rural,Habilitado TSE,-63.294603,-18.20385
2937,Santa Cruz,Andrés Ibáñez,El Torno,Villa Florida,4119.0,Uninominal,-18.184231,-63.455519,Rural,Habilitado TSE,-63.455519,-18.184231
2938,Santa Cruz,Warnes,Warnes,Warnes,2265.0,Uninominal,-17.510382,-63.164643,Urbano,Habilitado TSE,-63.164643,-17.510382
2939,Santa Cruz,Warnes,Warnes,Valle Sánchez (Warnes),2266.0,Uninominal,-17.656027,-63.165638,Urbano,Habilitado TSE,-63.165638,-17.656027
2940,Santa Cruz,Warnes,Warnes,Las Barreras,2272.0,Uninominal,-17.448452,-63.180011,Urbano,Habilitado TSE,-63.180011,-17.448452
2941,Santa Cruz,Warnes,Warnes,Tocomechí El Barrial,2268.0,Uninominal,-17.49102,-63.04652,Rural,Habilitado TSE,-63.04652,-17.49102
2942,Santa Cruz,Warnes,Warnes,La Finca,2269.0,Uninominal,-17.45183,-62.96617,Rural,Habilitado TSE,-62.96617,-17.45183
2943,Santa Cruz,Warnes,Warnes,La Marina,2270.0,Uninominal,-17.4187,-63.00195,Rural,Habilitado TSE,-63.00195,-17.4187
2944,Santa Cruz,Warnes,Warnes,Asusaquí,2271.0,Uninominal,-17.432345,-63.159461,Rural,Habilitado TSE,-63.159461,-17.432345
2945,Santa Cruz,Warnes,Warnes,Turobito,2273.0,Uninominal,-17.364713,-63.145014,Rural,Habilitado TSE,-63.145014,-17.364713
2946,Santa Cruz,Warnes,Warnes,Clara Chuchío,2274.0,Uninominal,-17.616399,-63.104742,Rural,Habilitado TSE,-63.104742,-17.616399
2947,Santa Cruz,Warnes,Warnes,Las Gamas (Warnes),2275.0,Uninominal,-17.59505,-63.01891,Rural,Habilitado TSE,-63.01891,-17.59505
2948,Santa Cruz,Warnes,Warnes,Motacú,2276.0,Uninominal,-17.555541,-63.118129,Rural,Habilitado TSE,-63.118129,-17.555541
2949,Santa Cruz,Warnes,Warnes,Los Chacos,2277.0,Uninominal,-17.291326,-63.017543,Rural,Habilitado TSE,-63.017543,-17.291326
2950,Santa Cruz,Warnes,Warnes,El Tajibo,2278.0,Uninominal,-17.246978,-62.996463,Rural,Habilitado TSE,-62.996463,-17.246978
2951,Santa Cruz,Warnes,Warnes,La Esperanza,2279.0,Uninominal,-17.293579,-63.043467,Rural,Habilitado TSE,-63.043467,-17.293579
2952,Santa Cruz,Warnes,Warnes,La Reforma,2282.0,Uninominal,-17.26757,-63.070011,Rural,Habilitado TSE,-63.070011,-17.26757
2953,Santa Cruz,Warnes,Warnes,Juan Latino,2285.0,Uninominal,-17.444301,-63.221114,Rural,Habilitado TSE,-63.221114,-17.444301
2954,Santa Cruz,Warnes,Warnes,Naranjal,2267.0,Uninominal,-17.403268,-63.207508,Rural,Habilitado TSE,-63.207508,-17.403268
2955,Santa Cruz,Warnes,Warnes,Satélite Norte,3538.0,Uninominal,-17.603232,-63.134351,Urbano,Habilitado TSE,-63.134351,-17.603232
2956,Santa Cruz,Warnes,Warnes,Alba Tapera,3539.0,Especial,-17.409913,-62.991847,Rural,Habilitado TSE,-62.991847,-17.409913
2957,Santa Cruz,Warnes,Warnes,Futuro,3540.0,Especial,-17.36139,-63.0559,Rural,Habilitado TSE,-63.0559,-17.36139
2958,Santa Cruz,Warnes,Warnes,Buena Fe,3971.0,Uninominal,-17.618863,-63.139496,Urbano,Habilitado TSE,-63.139496,-17.618863
2959,Santa Cruz,Warnes,Okinawa Uno,Okinawa 1,2284.0,Uninominal,-17.219152,-62.889175,Urbano,Habilitado TSE,-62.889175,-17.219152
2960,Santa Cruz,Warnes,Okinawa Uno,Nueva Esperanza,2280.0,Uninominal,-17.248256,-62.786095,Rural,Habilitado TSE,-62.786095,-17.248256
2961,Santa Cruz,Warnes,Okinawa Uno,Nuevo Horizonte,2283.0,Uninominal,-17.32424,-62.80159,Rural,Habilitado TSE,-62.80159,-17.32424
2962,Santa Cruz,Warnes,Okinawa Uno,Puerto Nuevo,2281.0,Uninominal,-17.179086,-62.790182,Rural,Habilitado TSE,-62.790182,-17.179086
2963,Santa Cruz,Warnes,Okinawa Uno,Villa Reyes,2860.0,Uninominal,-17.394759,-62.819633,Rural,Habilitado TSE,-62.819633,-17.394759
2964,Santa Cruz,Warnes,Okinawa Uno,San Miguel,3363.0,Uninominal,-17.439978,-62.904087,Rural,Habilitado TSE,-62.904087,-17.439978
2965,Santa Cruz,Warnes,Okinawa Uno,Nueva Aurora,3865.0,Uninominal,-17.49827,-62.80148,Rural,Habilitado TSE,-62.80148,-17.49827
2966,Santa Cruz,Velasco,San Ignacio,Picaflor,4507.0,Especial,-14.25087,-61.618934,Rural,Habilitado TSE,-61.618934,-14.25087
2967,Santa Cruz,Velasco,San Ignacio,Comunidad Indígena Marco Porvenir,4604.0,Especial,-16.283635,-59.502251,Rural,Habilitado TSE,-59.502251,-16.283635
2968,Santa Cruz,Velasco,San Ignacio,Comunidad Campesina Agropecuaria Ganadera San Vicente A,4605.0,Uninominal,-15.725836,-61.174581,Rural,Habilitado TSE,-61.174581,-15.725836
2969,Santa Cruz,Velasco,San Ignacio,San Ignacio,2286.0,Uninominal,-16.374057,-60.960262,Urbano,Habilitado TSE,-60.960262,-16.374057
2970,Santa Cruz,Velasco,San Ignacio,El Carmen de Ruíz,2287.0,Especial,-16.047717,-61.097416,Rural,Habilitado TSE,-61.097416,-16.047717
2971,Santa Cruz,Velasco,San Ignacio,Florida,2288.0,Especial,-14.610746,-61.193592,Rural,Habilitado TSE,-61.193592,-14.610746
2972,Santa Cruz,Velasco,San Ignacio,Piso Firme,2289.0,Especial,-13.629757,-61.738462,Rural,Habilitado TSE,-61.738462,-13.629757
2973,Santa Cruz,Velasco,San Ignacio,Espíritu,2290.0,Uninominal,-16.185418,-60.530707,Rural,Habilitado TSE,-60.530707,-16.185418
2974,Santa Cruz,Velasco,San Ignacio,Miraflores,2291.0,Uninominal,-15.709298,-60.398978,Rural,Habilitado TSE,-60.398978,-15.709298
2975,Santa Cruz,Velasco,San Ignacio,San José de Campamento,2292.0,Uninominal,-15.178595,-61.017949,Rural,Habilitado TSE,-61.017949,-15.178595
2976,Santa Cruz,Velasco,San Ignacio,San Vicente,2293.0,Uninominal,-16.270195,-60.074613,Rural,Habilitado TSE,-60.074613,-16.270195
2977,Santa Cruz,Velasco,San Ignacio,Porvenir,2294.0,Especial,-13.986899,-61.542185,Rural,Habilitado TSE,-61.542185,-13.986899
2978,Santa Cruz,Velasco,San Ignacio,Buena Hora,3364.0,Especial,-15.597074,-60.373067,Rural,Habilitado TSE,-60.373067,-15.597074
2979,Santa Cruz,Velasco,San Ignacio,Santa Ana (Velasco),2295.0,Uninominal,-16.584327,-60.68744,Rural,Habilitado TSE,-60.68744,-16.584327
2980,Santa Cruz,Velasco,San Ignacio,Santa Rosa de Roca,2296.0,Uninominal,-15.9136,-61.43752,Rural,Habilitado TSE,-61.43752,-15.9136
2981,Santa Cruz,Velasco,San Ignacio,San Martín de la Colonia,2297.0,Uninominal,-15.39137,-61.48943,Rural,Habilitado TSE,-61.48943,-15.39137
2982,Santa Cruz,Velasco,San Ignacio,La Estrella,3541.0,Especial,-15.573938,-61.51198,Rural,Habilitado TSE,-61.51198,-15.573938
2983,Santa Cruz,Velasco,San Ignacio,San Josema,3542.0,Especial,-16.264153,-61.036367,Rural,Habilitado TSE,-61.036367,-16.264153
2984,Santa Cruz,Velasco,San Ignacio,Recreo,3543.0,Uninominal,-16.42644,-61.055807,Rural,Habilitado TSE,-61.055807,-16.42644
2985,Santa Cruz,Velasco,San Ignacio,Pailita,3544.0,Especial,-15.528371,-60.976322,Rural,Habilitado TSE,-60.976322,-15.528371
2986,Santa Cruz,Velasco,San Ignacio,San Nicolas del Cerrito,3545.0,Especial,-15.389054,-60.347262,Rural,Habilitado TSE,-60.347262,-15.389054
2987,Santa Cruz,Velasco,San Ignacio,San Juan de Macoño,3546.0,Uninominal,-16.046371,-60.297373,Rural,Habilitado TSE,-60.297373,-16.046371
2988,Santa Cruz,Velasco,San Ignacio,Chirimoya Tierra Hermosa,3919.0,Uninominal,-15.23856,-61.215706,Rural,Habilitado TSE,-61.215706,-15.23856
2989,Santa Cruz,Velasco,San Ignacio,Tierra Firme,3920.0,Uninominal,-15.507745,-61.243669,Rural,Habilitado TSE,-61.243669,-15.507745
2990,Santa Cruz,Velasco,San Ignacio,Los Angeles,3921.0,Uninominal,-15.22893,-61.43381,Rural,Habilitado TSE,-61.43381,-15.22893
2991,Santa Cruz,Velasco,San Ignacio,Carmencita,3922.0,Uninominal,-16.298643,-61.029588,Rural,Habilitado TSE,-61.029588,-16.298643
2992,Santa Cruz,Velasco,San Ignacio,San Antonio de Santa Rosa,3923.0,Uninominal,-16.03947,-61.15897,Rural,Habilitado TSE,-61.15897,-16.03947
2993,Santa Cruz,Velasco,San Ignacio,16 de Agosto,3924.0,Uninominal,-16.254243,-61.133088,Rural,Habilitado TSE,-61.133088,-16.254243
2994,Santa Cruz,Velasco,San Ignacio,Cruz de Soliz,3925.0,Uninominal,-15.92669,-61.327204,Rural,Habilitado TSE,-61.327204,-15.92669
2995,Santa Cruz,Velasco,San Ignacio,San Miguelito de Santa Rosa,3926.0,Uninominal,-15.99493,-61.422436,Rural,Habilitado TSE,-61.422436,-15.99493
2996,Santa Cruz,Velasco,San Ignacio,San Simon,3927.0,Uninominal,-15.46235,-60.89307,Rural,Habilitado TSE,-60.89307,-15.46235
2997,Santa Cruz,Velasco,San Ignacio,Mercedes de las Minas,3928.0,Uninominal,-16.38784,-60.87927,Rural,Habilitado TSE,-60.87927,-16.38784
2998,Santa Cruz,Velasco,San Ignacio,San Joaquin de la Frontera,3929.0,Uninominal,-15.905293,-60.216908,Rural,Habilitado TSE,-60.216908,-15.905293
2999,Santa Cruz,Velasco,San Ignacio,Palmarito Alto Paragua,3930.0,Uninominal,-15.389161,-60.966249,Rural,Habilitado TSE,-60.966249,-15.389161
3000,Santa Cruz,Velasco,San Ignacio,San Javierito,3979.0,Especial,-16.164732,-61.001639,Rural,Habilitado TSE,-61.001639,-16.164732
3001,Santa Cruz,Velasco,San Ignacio,15 de Agosto,3980.0,Especial,-16.0462,-61.221,Rural,Habilitado TSE,-61.221,-16.0462
3002,Santa Cruz,Velasco,San Ignacio,San Rafaelito de Suponema,3981.0,Especial,-16.51591,-60.73782,Rural,Habilitado TSE,-60.73782,-16.51591
3003,Santa Cruz,Velasco,San Ignacio,Santa Anita de la Frontera,3982.0,Especial,-16.153129,-60.462205,Rural,Habilitado TSE,-60.462205,-16.153129
3004,Santa Cruz,Velasco,San Ignacio,San Lorecinto de la Frontera,3983.0,Especial,-15.628549,-60.320012,Rural,Habilitado TSE,-60.320012,-15.628549
3005,Santa Cruz,Velasco,San Ignacio,San Bartolo de la Frontera,3984.0,Especial,-16.299554,-59.896353,Rural,Habilitado TSE,-59.896353,-16.299554
3006,Santa Cruz,Velasco,San Ignacio,Valle Hermoso,4224.0,Uninominal,-15.151,-61.4879,Rural,Habilitado TSE,-61.4879,-15.151
3007,Santa Cruz,Velasco,San Ignacio,Comunidad Campesina Agroecológica Tierra Hermosa,4364.0,Uninominal,-15.260083,-61.28775,Rural,Habilitado TSE,-61.28775,-15.260083
3008,Santa Cruz,Velasco,San Miguel,San Miguel,2298.0,Uninominal,-16.70072,-60.96719,Urbano,Habilitado TSE,-60.96719,-16.70072
3009,Santa Cruz,Velasco,San Miguel,San Juan del Lomerío,2299.0,Uninominal,-17.077015,-61.492048,Rural,Habilitado TSE,-61.492048,-17.077015
3010,Santa Cruz,Velasco,San Miguel,Cruz del Tocoigo,3547.0,Especial,-16.62491,-61.14905,Rural,Habilitado TSE,-61.14905,-16.62491
3011,Santa Cruz,Velasco,San Miguel,Pasiviqui,3548.0,Uninominal,-16.488759,-60.978684,Rural,Habilitado TSE,-60.978684,-16.488759
3012,Santa Cruz,Velasco,San Miguel,San Luisito de Lima,3549.0,Uninominal,-16.791612,-61.226151,Rural,Habilitado TSE,-61.226151,-16.791612
3013,Santa Cruz,Velasco,San Miguel,San Pedro del Cerrito,3550.0,Especial,-16.620651,-61.102782,Rural,Habilitado TSE,-61.102782,-16.620651
3014,Santa Cruz,Velasco,San Miguel,San Pedro de Sapoco,3931.0,Uninominal,-16.611936,-60.99136,Rural,Habilitado TSE,-60.99136,-16.611936
3015,Santa Cruz,Velasco,San Miguel,Altamira,3932.0,Uninominal,-16.715139,-61.0463,Rural,Habilitado TSE,-61.0463,-16.715139
3016,Santa Cruz,Velasco,San Miguel,Corralito Cuarrio,3933.0,Uninominal,-16.6861,-60.91503,Rural,Habilitado TSE,-60.91503,-16.6861
3017,Santa Cruz,Velasco,San Rafael,San Rafael,2300.0,Uninominal,-16.78576,-60.67352,Urbano,Habilitado TSE,-60.67352,-16.78576
3018,Santa Cruz,Velasco,San Rafael,Villa Fátima,2302.0,Especial,-16.964896,-60.603542,Rural,Habilitado TSE,-60.603542,-16.964896
3019,Santa Cruz,Velasco,San Rafael,El Tuná,2303.0,Uninominal,-16.62828,-59.6983,Urbano,Habilitado TSE,-59.6983,-16.62828
3020,Santa Cruz,Velasco,San Rafael,Miraflores II,3551.0,Uninominal,-17.121178,-60.580716,Urbano,Habilitado TSE,-60.580716,-17.121178
3021,Santa Cruz,Ichilo,Buena Vista,Buena Vista,2304.0,Uninominal,-17.460208,-63.660389,Urbano,Habilitado TSE,-63.660389,-17.460208
3022,Santa Cruz,Ichilo,Buena Vista,Caranda,2339.0,Uninominal,-17.522972,-63.534971,Rural,Habilitado TSE,-63.534971,-17.522972
3023,Santa Cruz,Ichilo,Buena Vista,Espejitos,2341.0,Uninominal,-17.634453,-63.573762,Rural,Habilitado TSE,-63.573762,-17.634453
3024,Santa Cruz,Ichilo,Buena Vista,Villa Diego,2316.0,Uninominal,-17.612892,-63.522141,Rural,Habilitado TSE,-63.522141,-17.612892
3025,Santa Cruz,Ichilo,Buena Vista,Huaitú,2305.0,Uninominal,-17.558188,-63.638853,Rural,Habilitado TSE,-63.638853,-17.558188
3026,Santa Cruz,Ichilo,Buena Vista,San Isidro,2307.0,Uninominal,-17.459787,-63.544955,Rural,Habilitado TSE,-63.544955,-17.459787
3027,Santa Cruz,Ichilo,Buena Vista,San Miguél (Ichilo),2308.0,Uninominal,-17.437272,-63.531883,Rural,Habilitado TSE,-63.531883,-17.437272
3028,Santa Cruz,Ichilo,Buena Vista,San Javier (Ichilo),2309.0,Uninominal,-17.365226,-63.572442,Rural,Habilitado TSE,-63.572442,-17.365226
3029,Santa Cruz,Ichilo,Buena Vista,Palacios,2310.0,Uninominal,-17.358898,-63.607981,Rural,Habilitado TSE,-63.607981,-17.358898
3030,Santa Cruz,Ichilo,Buena Vista,Arboleda,4041.0,Uninominal,-17.412674,-63.61512,Rural,Habilitado TSE,-63.61512,-17.412674
3031,Santa Cruz,Ichilo,Buena Vista,El Carmen Surutu,4042.0,Uninominal,-17.532282,-63.69342,Rural,Habilitado TSE,-63.69342,-17.532282
3032,Santa Cruz,Ichilo,San Carlos,San Carlos,2311.0,Uninominal,-17.40302,-63.72837,Urbano,Habilitado TSE,-63.72837,-17.40302
3033,Santa Cruz,Ichilo,San Carlos,Buen Retiro,2312.0,Uninominal,-17.293612,-63.714437,Rural,Habilitado TSE,-63.714437,-17.293612
3034,Santa Cruz,Ichilo,San Carlos,Colonia Antofagasta,2313.0,Uninominal,-17.165884,-63.761363,Rural,Habilitado TSE,-63.761363,-17.165884
3035,Santa Cruz,Ichilo,San Carlos,Santa Fé de Yapacaní,2320.0,Uninominal,-17.39861,-63.82872,Urbano,Habilitado TSE,-63.82872,-17.39861
3036,Santa Cruz,Ichilo,San Carlos,Villa Imperial,4452.0,Uninominal,-17.445096,-63.831761,Rural,Habilitado TSE,-63.831761,-17.445096
3037,Santa Cruz,Ichilo,Yapacaní,Yapacaní (Villa Busch),2317.0,Uninominal,-17.402268,-63.881305,Urbano,Habilitado TSE,-63.881305,-17.402268
3038,Santa Cruz,Ichilo,Yapacaní,Choré,2318.0,Uninominal,-17.387498,-63.973387,Urbano,Habilitado TSE,-63.973387,-17.387498
3039,Santa Cruz,Ichilo,Yapacaní,Los Pozos,2319.0,Uninominal,-17.014478,-64.071104,Rural,Habilitado TSE,-64.071104,-17.014478
3040,Santa Cruz,Ichilo,Yapacaní,San Germán,2321.0,Uninominal,-17.35061,-64.09068,Urbano,Habilitado TSE,-64.09068,-17.35061
3041,Santa Cruz,Ichilo,Yapacaní,El Condor,2324.0,Uninominal,-17.428641,-64.128434,Rural,Habilitado TSE,-64.128434,-17.428641
3042,Santa Cruz,Ichilo,Yapacaní,El Palmar (Ichilo),2314.0,Uninominal,-17.368838,-64.037709,Urbano,Habilitado TSE,-64.037709,-17.368838
3043,Santa Cruz,Ichilo,Yapacaní,Cascabel,2315.0,Uninominal,-17.059634,-64.251616,Urbano,Habilitado TSE,-64.251616,-17.059634
3044,Santa Cruz,Ichilo,Yapacaní,Puerto Avaroa,2857.0,Uninominal,-17.286666,-64.185902,Urbano,Habilitado TSE,-64.185902,-17.286666
3045,Santa Cruz,Ichilo,Yapacaní,Puerto Grether,2697.0,Uninominal,-17.188072,-64.351707,Rural,Habilitado TSE,-64.351707,-17.188072
3046,Santa Cruz,Ichilo,Yapacaní,Campo Vibora,3552.0,Uninominal,-17.081508,-64.295063,Urbano,Habilitado TSE,-64.295063,-17.081508
3047,Santa Cruz,Ichilo,Yapacaní,El Pallar,3553.0,Especial,-16.763199,-64.815363,Rural,Habilitado TSE,-64.815363,-16.763199
3048,Santa Cruz,Ichilo,Yapacaní,Corte Hondo,3699.0,Especial,-16.648464,-64.746951,Rural,Habilitado TSE,-64.746951,-16.648464
3049,Santa Cruz,Ichilo,Yapacaní,San Rafael,4043.0,Uninominal,-17.450161,-63.925128,Urbano,Habilitado TSE,-63.925128,-17.450161
3050,Santa Cruz,Ichilo,Yapacaní,Nuevo Horizonte Faja Central,4044.0,Uninominal,-17.313131,-64.152104,Urbano,Habilitado TSE,-64.152104,-17.313131
3051,Santa Cruz,Ichilo,San Juan,San Juan,2322.0,Uninominal,-17.291671,-63.846966,Urbano,Habilitado TSE,-63.846966,-17.291671
3052,Santa Cruz,Ichilo,San Juan,La Enconada,2306.0,Uninominal,-17.056273,-63.895757,Rural,Habilitado TSE,-63.895757,-17.056273
3053,Santa Cruz,Ichilo,San Juan,Estación Molina,2323.0,Uninominal,-16.892478,-63.999985,Rural,Habilitado TSE,-63.999985,-16.892478
3054,Santa Cruz,Ichilo,San Juan,Estacion Ayacucho,2873.0,Uninominal,-17.005418,-63.905788,Rural,Habilitado TSE,-63.905788,-17.005418
3055,Santa Cruz,Ichilo,San Juan,Estacion Raul Menacho,2872.0,Uninominal,-16.704093,-64.045914,Rural,Habilitado TSE,-64.045914,-16.704093
3056,Santa Cruz,Chiquitos,San José,OTB Comunidad Campesina Agropecuaria Los Sotos,4623.0,Uninominal,-17.425158,-60.355616,Rural,Habilitado TSE,-60.355616,-17.425158
3057,Santa Cruz,Chiquitos,San José,Comunidad Campesina Agropecuaria 6 de Junio,4635.0,Uninominal,-17.293197,-60.327066,Rural,Habilitado TSE,-60.327066,-17.293197
3058,Santa Cruz,Chiquitos,San José,Comunidad Campesina Los Cedros 2,4636.0,Uninominal,-17.54572,-60.545191,Rural,Habilitado TSE,-60.545191,-17.54572
3059,Santa Cruz,Chiquitos,San José,San José (Chiquitos),2325.0,Uninominal,-17.838811,-60.743196,Urbano,Habilitado TSE,-60.743196,-17.838811
3060,Santa Cruz,Chiquitos,San José,Quimome,2326.0,Uninominal,-17.7093,-61.1743,Rural,Habilitado TSE,-61.1743,-17.7093
3061,Santa Cruz,Chiquitos,San José,San Juan,2327.0,Uninominal,-17.778983,-59.932217,Rural,Habilitado TSE,-59.932217,-17.778983
3062,Santa Cruz,Chiquitos,San José,Taperas,2328.0,Uninominal,-17.905137,-60.366211,Rural,Habilitado TSE,-60.366211,-17.905137
3063,Santa Cruz,Chiquitos,San José,Nuevo Horizonte,3554.0,Uninominal,-17.43794,-60.73072,Rural,Habilitado TSE,-60.73072,-17.43794
3064,Santa Cruz,Chiquitos,San José,Santa Teresita,3555.0,Especial,-17.94919,-60.49098,Rural,Habilitado TSE,-60.49098,-17.94919
3065,Santa Cruz,Chiquitos,San José,Buena Vista,3973.0,Uninominal,-17.822138,-59.972446,Rural,Habilitado TSE,-59.972446,-17.822138
3066,Santa Cruz,Chiquitos,San José,Ramada,3974.0,Uninominal,-18.00214,-60.05825,Rural,Habilitado TSE,-60.05825,-18.00214
3067,Santa Cruz,Chiquitos,Pailón,Comunidad Campesina 25 de Mayo E. Avaroa,4671.0,Uninominal,-18.011582,-62.687902,Rural,Habilitado TSE,-62.687902,-18.011582
3068,Santa Cruz,Chiquitos,Pailón,Pailón,2329.0,Uninominal,-17.659319,-62.71969,Urbano,Habilitado TSE,-62.71969,-17.659319
3069,Santa Cruz,Chiquitos,Pailón,Rosal Centro,3178.0,Uninominal,-17.933745,-62.679639,Rural,Habilitado TSE,-62.679639,-17.933745
3070,Santa Cruz,Chiquitos,Pailón,Cañada Larga,2330.0,Uninominal,-17.641934,-62.491463,Rural,Habilitado TSE,-62.491463,-17.641934
3071,Santa Cruz,Chiquitos,Pailón,Tres Cruces,2331.0,Uninominal,-17.621427,-62.225771,Urbano,Habilitado TSE,-62.225771,-17.621427
3072,Santa Cruz,Chiquitos,Pailón,Pozo del Tigre,2332.0,Uninominal,-17.6022,-61.9899,Rural,Habilitado TSE,-61.9899,-17.6022
3073,Santa Cruz,Chiquitos,Pailón,Cerro de Concepción El Tinto(Cap.),2333.0,Uninominal,-17.66647,-61.51249,Rural,Habilitado TSE,-61.51249,-17.66647
3074,Santa Cruz,Chiquitos,Pailón,Puesto Paz,3556.0,Especial,-17.48613,-62.44294,Rural,Habilitado TSE,-62.44294,-17.48613
3075,Santa Cruz,Chiquitos,Pailón,Poza Verde,3557.0,Especial,-17.71927,-62.70517,Rural,Habilitado TSE,-62.70517,-17.71927
3076,Santa Cruz,Chiquitos,Pailón,Tunas Nuevo,3714.0,Uninominal,-17.639084,-61.712867,Rural,Habilitado TSE,-61.712867,-17.639084
3077,Santa Cruz,Chiquitos,Pailón,El Cerro,4035.0,Uninominal,-17.543294,-61.510575,Rural,Habilitado TSE,-61.510575,-17.543294
3078,Santa Cruz,Chiquitos,Pailón,Nueva Belen,4225.0,Uninominal,-17.6133,-62.6878,Rural,Habilitado TSE,-62.6878,-17.6133
3079,Santa Cruz,Chiquitos,Pailón,Sinaí,4226.0,Uninominal,-17.5453,-62.6589,Rural,Habilitado TSE,-62.6589,-17.5453
3080,Santa Cruz,Chiquitos,Pailón,Puerto Ibáñez,4227.0,Uninominal,-17.6638,-62.7687,Rural,Habilitado TSE,-62.7687,-17.6638
3081,Santa Cruz,Chiquitos,Roboré,Roboré,2334.0,Uninominal,-18.330741,-59.756317,Urbano,Habilitado TSE,-59.756317,-18.330741
3082,Santa Cruz,Chiquitos,Roboré,Chochís,2335.0,Uninominal,-18.148974,-60.031024,Urbano,Habilitado TSE,-60.031024,-18.148974
3083,Santa Cruz,Chiquitos,Roboré,Santiago,2336.0,Uninominal,-18.33945,-59.59888,Urbano,Habilitado TSE,-59.59888,-18.33945
3084,Santa Cruz,Chiquitos,Roboré,Aguas Calientes,2864.0,Especial,-18.4528,-59.5038,Rural,Habilitado TSE,-59.5038,-18.4528
3085,Santa Cruz,Chiquitos,Roboré,Los Sotos,3559.0,Uninominal,-18.24889,-59.8557,Rural,Habilitado TSE,-59.8557,-18.24889
3086,Santa Cruz,Chiquitos,Roboré,Agua Negra,3560.0,Especial,-18.147391,-59.182064,Rural,Habilitado TSE,-59.182064,-18.147391
3087,Santa Cruz,Sara,Portachuelo,Portachuelo,2337.0,Uninominal,-17.354933,-63.394819,Urbano,Habilitado TSE,-63.394819,-17.354933
